start,end,text,label,score,id,docName,chunk,chunkid
1815,1820,water,WATER_SOURCE,0.5485410094261169,44c7b79d2976ed198ce2ca104729b8be9efe454cf900718074e952df62e8e1ea,../stores/input/17ee8d524408_dg.json,"This feature class has been created to illustrate the water bodies within the Urban Development Boundary (UDB) and outside the UDB, approximately 938 square miles.\n\nA collection of vector polygon features for water bodies within the Urban Development Boundary (UDB) and outside the UDB, approximately 938 square miles. The planimetric layer for Miami-Dade County was previously digitized in 2001 by Woolpert, in 2012 by GPI Geospatial (GPI), and in 2020 by GPI. GPIs 2022 update utilized a Geodatabase provided by ITD for Miami-Dade County containing two layers to be updated: Water and Edge of Pavement. GPI used the recent set of county orthoimages, produced by Woolpert in 2022, to perform the update of the various feature classes. The feature classes were clipped into smaller blocks. Compilers made adjustments or recollected any missing features. The corresponding attributes were assigned to each separate shapefile as adjustments and new collection occurred. The shapefiles were then merged back together into a full file. Topological checks were performed to make sure the linework did not cross unexpectedly, ends dangled, or strange gaps exist in the collected features. Depending on the layer, different checks were done using the existing data layer to evaluate the completeness of the overall collection. The final layers were quality checked for formatting and file corruption before being sent to the client for review. Personnel that collected this data are either photogrammetrists trained in stereo collection or editors trained in ortho-photography based collection. Items included in the feature class WATER BODIES (Polygons) are: Water bodies and water-under-the-bridge features Definition of particular fields in the Water feature class: Water = {0,1} where 0 = Feature does not represent water; 1 = Water feature. Type = {'', 'B'} where B = Water under the bridge. Where '' marks water locations without bridges. Possible combinations of these fields are: 0,''; 1,'';1, 'B'.",6149ddbe2a25308f891197f4d6855f1d
27,45,Miami-Dade Transit,TRANSPORTATION_NETWORK,0.6487491130828857,60dc32f94848df8dfdef0840d6bb5ef2a5108d02c05b03547bd51fee37e660ee,../stores/input/21ef41cd70bb_dg.json,Point feature class of the Miami-Dade Transit (MDT) Metrorail stations.,662724aa3e5b9d4153d04c9b3b22b877
25,43,Miami-Dade Transit,PUBLIC_TRANSIT,0.7510294318199158,ce7db14ce9d565e4f710723bacfef713becd8d8fac634cf27415c223b013b38e,../stores/input/22b3db73c13f_dg.json,A point feature class of Miami-Dade Transit (MDT) Metromover stations,c7ea100cd191e513e420d890c87faf79
228,241,Census Bureau,ORGANIZATION,0.5602296590805054,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
696,709,Census Bureau,ORGANIZATION,0.6221661567687988,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
1018,1022,CCDs,ADMINISTRATIVE_DIVISION,0.5617813467979431,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
1133,1146,Census Bureau,ORGANIZATION,0.6353664398193359,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
1367,1382,"January 1, 2015",DATE,0.7719268798828125,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
1408,1421,Census Bureau,ORGANIZATION,0.689334511756897,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
1557,1570,Census Bureau,ORGANIZATION,0.6780444979667664,d165b9b6b7fc515549ea9728c7a593be98dd693439cb53013f096cc1a15f1a5d,../stores/input/23bc93201842_dg.json,"TIGER/Line Shapefile, 2016,  state, Florida, Current County Subdivision State-based\n\nThe TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTBD).  The MTBD represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line shapefile is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.\n\nCounty subdivisions are the primary divisions of counties and their equivalent entities for the reporting of Census Bureau data. They include legally-recognized minor civil divisions (MCDs) and statistical census county divisions (CCDs), and unorganized territories.  For the 2010 Census, the MCDs are the primary governmental and/or administrative divisions of counties in 29 States and Puerto Rico; Tennessee changed from having CCDs for Census 2000 to having MCDs for the 2010 Census.  In MCD States where no MCD exists or is not defined, the Census Bureau creates statistical unorganized territories to complete coverage.  The entire area of the United States, Puerto Rico, and the Island Areas are covered by county subdivisions.  The boundaries of most legal MCDs are as of January 1, 2015, as reported through the Census Bureau's Boundary and Annexation Survey (BAS).  \n\nThe boundaries of all CCDs, delineated in 20 states, are those as reported as part of the Census Bureau's Participant Statistical Areas Program (PSAP) for the 2010 Census.",e7daddb9b9c6101562f0c6b3693019e7
12,21,US Routes,TRANSPORTATION,0.6143081784248352,567f9c706bad2b6a30e1f45493513bf077ef71dc936aa94f496566ad89fbd79a,../stores/input/32168e5cbeb7_dg.json,Location of US Routes in the state of Florida as derived from even mapping,f53878f90989f2b3938febf0746f0bc5
311,334,Digital Elevation Model,DATASET,0.5860785841941833,1403447a03c784b0991ddd46e36e73eee92ee4d59a719775096626aefef46ba0,../stores/input/3f20927b5639_dg.json,"This dataset is derived from the 2015 Miami-Dade County DEM 10ft layer found at https://gis-mdc.opendata.arcgis.com/documents/MDC::2015-miami-dade-county-dem-10ft/about. The original source data was resampled to a resolution of 30ft per pixel using the gdalwarp utility.\n\nThis source from Miami-Dade County a Digital Elevation Model (DEM) as a raster mosaic in ESRI float format 32bit representation on a 10ft grid created from the LiDAR collected for the 2015 ITD LiDAR project.\n\nBare-earth 10-foot DEM as 32-bit floating point raster format in ArcGIS GRID Raster format in compliance with USGS LIDAR Base Specifications: georeferencing information, delivered without overlap and with no edge artifacts or mismatched, “NODATA” value for void areas, bridges removed from the surface, etc.",6c8ad27008b1632905372c1dccd433a9
504,507,DEM,DATASET,0.5134397149085999,1403447a03c784b0991ddd46e36e73eee92ee4d59a719775096626aefef46ba0,../stores/input/3f20927b5639_dg.json,"This dataset is derived from the 2015 Miami-Dade County DEM 10ft layer found at https://gis-mdc.opendata.arcgis.com/documents/MDC::2015-miami-dade-county-dem-10ft/about. The original source data was resampled to a resolution of 30ft per pixel using the gdalwarp utility.\n\nThis source from Miami-Dade County a Digital Elevation Model (DEM) as a raster mosaic in ESRI float format 32bit representation on a 10ft grid created from the LiDAR collected for the 2015 ITD LiDAR project.\n\nBare-earth 10-foot DEM as 32-bit floating point raster format in ArcGIS GRID Raster format in compliance with USGS LIDAR Base Specifications: georeferencing information, delivered without overlap and with no edge artifacts or mismatched, “NODATA” value for void areas, bridges removed from the surface, etc.",6c8ad27008b1632905372c1dccd433a9
274,285,major roads,ROAD,0.7663071751594543,58e130606ae631a1cf13b00274a119e365a0c9295d340df749398aa1865f3ba4,../stores/input/3fbdd982ee8c_dg.json,"A polygon feature class of property boundaries in Miami-Dade county sourced from the Miami-Dade Open Data Portal and then augmented with elevation data, flood zone data, qualified opportunity zone boolean, water overlap as boolean, managed areas (parks), intersections with major roads, and both county and municipal zoning information. All of the augmentation is based on spatial joines. Please see the ETL and provenance documentation for more information.",d5cc45841114ee13c05a4467f46f12b3
29,37,hospital,HOSPITAL,0.5077058672904968,6cf64a43500375fdc1fb8c0033cf9c16b9312ae9faa4fc1416247231ba988eb6,../stores/input/409f16b43a60_dg.json,A point feature class of the hospital facilities within Miami-Dade County.,93d0f6fa5aaece63b1fe2a2e3c44a19b
573,582,intensity,QUANTITY,0.5571991801261902,0f8cd7c1ea34e69ff14be833c0f77b8c5375389436ab8e7fef672a22c89729ea,../stores/input/44933445991d_dg.json,"A storm surge risk map created by NOAA utilizing the Sea, Lake, and Overland Surges from hurricanes (SLOSH) model. Storm surge composites – Maximum Envelopes of Water (MEOWs) and Maximum of MEOWs (MOMs) – are created to assess and visualize storm surge risk under varying conditions.\n\nMaximum of MEOWs (MOMs) in the attribute table represents the Maximum Envelopes of Water (MEOWs). MEOWs are created by computing the maximum storm surge resulting from up to 100,000 hypothetical storms simulated through each SLOSH grid of varying forward speed, radius of maximum wind, intensity (Categories 1-5), landfall location, tide level, and storm direction. This SLOSH model is based on category 4 storms and has been clipped to Miami-Dade County. This a vector (polygon) version of the original raster model.",6aa7fb02c48326a4fd2d52c508bab53f
573,582,intensity,QUANTITY,0.5553554892539978,78ab491e03402886b69a5088eaf7d263766cff46981f123cb8a056a757fce2f7,../stores/input/4687adf9cdde_dg.json,"A storm surge risk map created by NOAA utilizing the Sea, Lake, and Overland Surges from hurricanes (SLOSH) model. Storm surge composites – Maximum Envelopes of Water (MEOWs) and Maximum of MEOWs (MOMs) – are created to assess and visualize storm surge risk under varying conditions.\n\nMaximum of MEOWs (MOMs) in the attribute table represents the Maximum Envelopes of Water (MEOWs). MEOWs are created by computing the maximum storm surge resulting from up to 100,000 hypothetical storms simulated through each SLOSH grid of varying forward speed, radius of maximum wind, intensity (Categories 1-5), landfall location, tide level, and storm direction. This SLOSH model is based on category 3 storms and has been clipped to Miami-Dade County.",108223298404461620dab10212d7de73
573,582,intensity,QUANTITY,0.5566360950469971,c915eceb8633ab407cfca1c80a62c79cc07d3d2f28a6525bc6e85d9544257346,../stores/input/4b0fe7a62a8a_dg.json,"A storm surge risk map created by NOAA utilizing the Sea, Lake, and Overland Surges from hurricanes (SLOSH) model. Storm surge composites – Maximum Envelopes of Water (MEOWs) and Maximum of MEOWs (MOMs) – are created to assess and visualize storm surge risk under varying conditions.\n\nMaximum of MEOWs (MOMs) in the attribute table represents the Maximum Envelopes of Water (MEOWs). MEOWs are created by computing the maximum storm surge resulting from up to 100,000 hypothetical storms simulated through each SLOSH grid of varying forward speed, radius of maximum wind, intensity (Categories 1-5), landfall location, tide level, and storm direction. This SLOSH model is based on category 2 storms and has been clipped to Miami-Dade County. This a vector (polygon) version of the original raster model.",9e63cc8ebab62c24820bfbd401580edb
